	user_emb_id	gender	age	occupation	zipcode	age_desc	occ_desc
3871	3871	M	25	1	14613	25-34	academic/educator
3872	3872	F	45	2	94558	45-49	artist
3873	3873	M	25	7	92103	25-34	executive/managerial
3874	3874	M	25	0	66605	25-34	other or not specified
3875	3875	M	25	0	11235	25-34	other or not specified
3876	3876	M	45	1	33705	45-49	academic/educator
3877	3877	M	35	16	22124	35-44	self-employed
3878	3878	M	25	3	83687	25-34	clerical/admin
3879	3879	M	25	7	54942	25-34	executive/managerial
3880	3880	M	18	2	44515	18-24	artist
3881	3881	M	56	14	55337	56+	sales/marketing
3882	3882	M	50	16	78411	50-55	self-employed
3883	3883	M	18	4	78759	18-24	college/grad student
3884	3884	M	25	12	92728	25-34	programmer
3885	3885	M	35	7	95008	35-44	executive/managerial
3886	3886	M	18	4	80513	18-24	college/grad student
3887	3887	M	45	17	02067	45-49	technician/engineer
3888	3888	M	45	6	66203	45-49	doctor/health care
3889	3889	M	18	4	33143	18-24	college/grad student
3890	3890	F	56	16	90039	56+	self-employed
3891	3891	M	25	20	91505	25-34	writer
3892	3892	M	25	6	79401	25-34	doctor/health care
3893	3893	M	35	16	02139	35-44	self-employed
3894	3894	F	35	0	20723	35-44	other or not specified
3895	3895	M	35	0	60914	35-44	other or not specified
3896	3896	M	56	17	92069	56+	technician/engineer
3897	3897	M	45	11	01772	45-49	lawyer
3898	3898	M	25	17	02135	25-34	technician/engineer
3899	3899	F	25	14	55343	25-34	sales/marketing
3900	3900	M	18	14	85282	18-24	sales/marketing
3901	3901	M	25	5	46239	25-34	customer service
3902	3902	M	25	0	02542	25-34	other or not specified
3903	3903	M	1	10	48445	Under 18	K-12 student
3904	3904	M	25	17	361069	25-34	technician/engineer
3905	3905	M	50	17	54409	50-55	technician/engineer
3906	3906	F	18	14	22201	18-24	sales/marketing
3907	3907	M	25	0	10021	25-34	other or not specified
3908	3908	M	18	17	19104	18-24	technician/engineer
3909	3909	M	25	20	91505	25-34	writer
3910	3910	M	18	0	92037	18-24	other or not specified
3911	3911	M	25	4	19104	25-34	college/grad student
3912	3912	M	18	17	40207	18-24	technician/engineer
3913	3913	M	35	4	84123	35-44	college/grad student
3914	3914	F	35	3	71111	35-44	clerical/admin
3915	3915	M	25	4	02134	25-34	college/grad student
3916	3916	F	35	9	60618	35-44	homemaker
3917	3917	M	25	18	30189	25-34	tradesman/craftsman
3918	3918	M	45	0	73702	45-49	other or not specified
3919	3919	M	35	17	63126	35-44	technician/engineer
3920	3920	M	25	14	95820	25-34	sales/marketing
3921	3921	M	18	4	53211	18-24	college/grad student
3922	3922	M	35	2	92115	35-44	artist
3923	3923	M	50	12	90254	50-55	programmer
3924	3924	M	25	12	77042	25-34	programmer
3925	3925	M	25	2	94404	25-34	artist
3926	3926	F	25	16	67846	25-34	self-employed
3927	3927	M	25	0	55812	25-34	other or not specified
3928	3928	M	25	5	80227	25-34	customer service
3929	3929	M	56	3	52240	56+	clerical/admin
3930	3930	M	25	5	92117	25-34	customer service
3931	3931	M	25	7	49221	25-34	executive/managerial
3932	3932	F	35	6	48073	35-44	doctor/health care
3933	3933	M	25	0	44512	25-34	other or not specified
3934	3934	M	35	18	72118	35-44	tradesman/craftsman
3935	3935	F	35	12	01464	35-44	programmer
3936	3936	M	56	2	92020	56+	artist
3937	3937	M	25	2	92711-0571	25-34	artist
3938	3938	M	45	7	91405	45-49	executive/managerial
3939	3939	M	35	20	32708	35-44	writer
3940	3940	M	45	17	40031	45-49	technician/engineer
3941	3941	M	18	4	49855	18-24	college/grad student
3942	3942	F	35	7	98074	35-44	executive/managerial
3943	3943	F	35	16	80401	35-44	self-employed
3944	3944	F	45	1	96778	45-49	academic/educator
3945	3945	F	25	12	22207	25-34	programmer
3946	3946	M	25	0	90019	25-34	other or not specified
3947	3947	F	45	12	61554	45-49	programmer
3948	3948	M	45	0	44266	45-49	other or not specified
3949	3949	M	25	4	60056	25-34	college/grad student
3950	3950	F	18	4	60014	18-24	college/grad student
3951	3951	F	45	1	12449	45-49	academic/educator
3952	3952	M	25	12	55117	25-34	programmer
3953	3953	M	18	4	32601	18-24	college/grad student
3954	3954	M	35	0	12831	35-44	other or not specified
3955	3955	M	25	0	94930-2010	25-34	other or not specified
3956	3956	M	35	11	40242	35-44	lawyer
3957	3957	M	45	7	46112	45-49	executive/managerial
3958	3958	F	45	1	03768	45-49	academic/educator
3959	3959	F	35	14	55014	35-44	sales/marketing
3960	3960	M	25	1	45230	25-34	academic/educator
3961	3961	F	56	0	98115	56+	other or not specified
3962	3962	M	50	20	30030	50-55	writer
3963	3963	M	56	16	66502	56+	self-employed
3964	3964	M	18	11	65202	18-24	lawyer
3965	3965	M	25	0	30096	25-34	other or not specified
3966	3966	F	18	2	13603	18-24	artist
3967	3967	M	25	2	02903	25-34	artist
3968	3968	M	56	7	12345	56+	executive/managerial
3969	3969	F	25	2	02903	25-34	artist
3970	3970	F	18	4	80228	18-24	college/grad student
3971	3971	F	25	6	23229	25-34	doctor/health care
3972	3972	M	25	7	60614	25-34	executive/managerial
3973	3973	M	35	0	30741	35-44	other or not specified
3974	3974	F	25	5	43229	25-34	customer service
3975	3975	F	25	0	44107	25-34	other or not specified
3976	3976	M	35	14	22180	35-44	sales/marketing
3977	3977	M	35	13	78252	35-44	retired
3978	3978	F	50	9	59072	50-55	homemaker
3979	3979	M	25	4	66762	25-34	college/grad student
3980	3980	F	45	0	97701	45-49	other or not specified
3981	3981	M	56	13	95929	56+	retired
3982	3982	M	25	0	30606	25-34	other or not specified
3983	3983	M	25	7	75089	25-34	executive/managerial
3984	3984	M	45	16	01880	45-49	self-employed
3985	3985	M	25	7	33324	25-34	executive/managerial
3986	3986	F	18	4	01742	18-24	college/grad student
3987	3987	F	25	14	60647	25-34	sales/marketing
3988	3988	M	50	12	30030	50-55	programmer
3989	3989	M	25	16	17350	25-34	self-employed
3990	3990	M	25	7	33309	25-34	executive/managerial
3991	3991	M	25	4	32653	25-34	college/grad student
3992	3992	M	25	0	22015	25-34	other or not specified
3993	3993	M	50	7	43081	50-55	executive/managerial
3994	3994	M	35	17	22810	35-44	technician/engineer
3995	3995	M	18	14	32825	18-24	sales/marketing
3996	3996	M	35	17	45255	35-44	technician/engineer
3997	3997	M	45	0	74354	45-49	other or not specified
3998	3998	M	35	17	30701	35-44	technician/engineer
3999	3999	M	35	7	08876	35-44	executive/managerial
4000	4000	F	25	1	01860	25-34	academic/educator
4001	4001	M	45	16	20880	45-49	self-employed
4002	4002	M	56	13	46143	56+	retired
4003	4003	M	50	0	21050	50-55	other or not specified
4004	4004	M	35	7	12110	35-44	executive/managerial
4005	4005	M	1	7	48038	Under 18	executive/managerial
4006	4006	M	35	12	88005	35-44	programmer
4007	4007	M	18	1	92802	18-24	academic/educator
4008	4008	M	18	7	44039	18-24	executive/managerial
4009	4009	M	25	14	94533	25-34	sales/marketing
4010	4010	M	25	17	85210	25-34	technician/engineer
4011	4011	M	18	4	49503-1313	18-24	college/grad student
4012	4012	M	25	1	77803	25-34	academic/educator
4013	4013	M	25	0	48316-5601	25-34	other or not specified
4014	4014	F	45	3	75605	45-49	clerical/admin
4015	4015	M	50	0	33901	50-55	other or not specified
4016	4016	M	25	14	17972	25-34	sales/marketing
4017	4017	F	45	20	75214	45-49	writer
4018	4018	M	35	17	54601	35-44	technician/engineer
4019	4019	M	25	6	77034	25-34	doctor/health care
4020	4020	M	50	20	95236	50-55	writer
4021	4021	M	35	14	53403	35-44	sales/marketing
4022	4022	F	35	9	32404	35-44	homemaker
4023	4023	M	25	5	45011	25-34	customer service
4024	4024	F	56	6	77018	56+	doctor/health care
4025	4025	M	25	7	68164	25-34	executive/managerial
4026	4026	F	25	7	12533	25-34	executive/managerial
4027	4027	M	25	4	02140	25-34	college/grad student
4028	4028	F	56	3	21114	56+	clerical/admin
4029	4029	M	35	7	89128	35-44	executive/managerial
4030	4030	M	25	0	42445	25-34	other or not specified
4031	4031	M	25	12	56301	25-34	programmer
4032	4032	M	25	6	43551	25-34	doctor/health care
4033	4033	M	25	0	21113	25-34	other or not specified
4034	4034	M	18	4	45251	18-24	college/grad student
4035	4035	M	25	1	46530	25-34	academic/educator
4036	4036	M	50	16	80206	50-55	self-employed
4037	4037	M	50	6	11510-2001	50-55	doctor/health care
4038	4038	M	25	16	97401	25-34	self-employed
4039	4039	M	25	20	75006	25-34	writer
4040	4040	M	18	3	48005	18-24	clerical/admin
4041	4041	M	35	15	94002	35-44	scientist
4042	4042	F	25	15	94002	25-34	scientist
4043	4043	F	35	3	95826	35-44	clerical/admin
4044	4044	M	56	13	40511	56+	retired
4045	4045	M	45	17	53545	45-49	technician/engineer
4046	4046	M	18	4	30606	18-24	college/grad student
4047	4047	F	35	1	89431	35-44	academic/educator
4048	4048	M	45	11	33133	45-49	lawyer
4049	4049	M	35	6	60061	35-44	doctor/health care
4050	4050	M	18	14	01604	18-24	sales/marketing
4051	4051	M	25	2	43551	25-34	artist
4052	4052	M	25	18	36264	25-34	tradesman/craftsman
4053	4053	M	35	3	68122	35-44	clerical/admin
4054	4054	M	50	0	98826	50-55	other or not specified
4055	4055	M	1	10	28270	Under 18	K-12 student
4056	4056	M	35	6	18249	35-44	doctor/health care
4057	4057	M	25	6	73118	25-34	doctor/health care
4058	4058	M	25	14	80232	25-34	sales/marketing
4059	4059	M	25	18	55412	25-34	tradesman/craftsman
4060	4060	M	50	6	32726	50-55	doctor/health care
4061	4061	M	25	7	60559	25-34	executive/managerial
4062	4062	F	35	1	29070	35-44	academic/educator
4063	4063	M	45	0	20851	45-49	other or not specified
4064	4064	F	45	5	48341	45-49	customer service
4065	4065	M	25	0	19010	25-34	other or not specified
4066	4066	M	45	20	91607	45-49	writer
4067	4067	M	56	3	89185	56+	clerical/admin
4068	4068	M	35	15	19406	35-44	scientist
4069	4069	M	25	15	93107	25-34	scientist
4070	4070	M	25	17	33823	25-34	technician/engineer
4071	4071	M	50	6	93111	50-55	doctor/health care
4072	4072	M	25	6	70003	25-34	doctor/health care
4073	4073	M	35	6	78746	35-44	doctor/health care
4074	4074	M	25	16	47901	25-34	self-employed
4075	4075	M	25	17	55344	25-34	technician/engineer
4076	4076	F	35	2	22030	35-44	artist
4077	4077	M	25	15	28226	25-34	scientist
4078	4078	M	35	17	26505	35-44	technician/engineer
4079	4079	M	35	1	48912	35-44	academic/educator
4080	4080	M	18	12	19403	18-24	programmer
4081	4081	M	25	20	79912	25-34	writer
4082	4082	M	56	14	92630	56+	sales/marketing
4083	4083	M	56	13	14215	56+	retired
4084	4084	F	25	6	79416	25-34	doctor/health care
4085	4085	F	1	10	55391	Under 18	K-12 student
4086	4086	M	1	4	63376	Under 18	college/grad student
4087	4087	M	25	3	77057	25-34	clerical/admin
4088	4088	M	25	7	79416	25-34	executive/managerial
4089	4089	M	56	6	77379	56+	doctor/health care
4090	4090	M	25	17	55410	25-34	technician/engineer
4091	4091	F	25	0	19063	25-34	other or not specified
4092	4092	M	25	4	70806	25-34	college/grad student
4093	4093	M	25	17	49017	25-34	technician/engineer
4094	4094	M	25	0	10013	25-34	other or not specified
4095	4095	M	25	15	60004	25-34	scientist
4096	4096	M	25	7	63366	25-34	executive/managerial
4097	4097	M	35	7	53150	35-44	executive/managerial
4098	4098	M	35	17	94954	35-44	technician/engineer
4099	4099	M	56	6	77096	56+	doctor/health care
4100	4100	M	18	4	23233	18-24	college/grad student
4101	4101	M	1	10	48655	Under 18	K-12 student
4102	4102	M	18	16	11211	18-24	self-employed
4103	4103	M	18	16	42141	18-24	self-employed
4104	4104	M	50	7	34243	50-55	executive/managerial
4105	4105	M	25	16	95437	25-34	self-employed
4106	4106	F	25	0	23221	25-34	other or not specified
4107	4107	M	35	17	77536	35-44	technician/engineer
4108	4108	M	35	3	97202	35-44	clerical/admin
4109	4109	F	45	7	41722	45-49	executive/managerial
4110	4110	M	25	15	32603	25-34	scientist
4111	4111	M	45	18	47129	45-49	tradesman/craftsman
4112	4112	M	35	17	58503	35-44	technician/engineer
4113	4113	M	35	14	48187	35-44	sales/marketing
4114	4114	M	25	15	99353	25-34	scientist
4115	4115	M	35	7	07040	35-44	executive/managerial
4116	4116	M	18	4	43551	18-24	college/grad student
4117	4117	M	25	3	91221	25-34	clerical/admin
4118	4118	M	50	1	39401	50-55	academic/educator
4119	4119	M	25	16	71118	25-34	self-employed
4120	4120	M	45	7	08876	45-49	executive/managerial
4121	4121	M	18	19	82070	18-24	unemployed
4122	4122	F	25	4	46807	25-34	college/grad student
4123	4123	M	25	18	62330-1408	25-34	tradesman/craftsman
4124	4124	M	35	2	13676	35-44	artist
4125	4125	M	25	17	53188	25-34	technician/engineer
4126	4126	M	50	17	16803	50-55	technician/engineer
4127	4127	M	35	6	60025	35-44	doctor/health care
4128	4128	M	56	11	12144	56+	lawyer
4129	4129	M	35	6	48439	35-44	doctor/health care
4130	4130	M	45	7	97720	45-49	executive/managerial
4131	4131	M	25	17	80112	25-34	technician/engineer
4132	4132	M	45	4	77009	45-49	college/grad student
4133	4133	F	45	12	85283	45-49	programmer
4134	4134	M	1	10	46321	Under 18	K-12 student
4135	4135	M	50	16	60056	50-55	self-employed
4136	4136	M	25	7	91941	25-34	executive/managerial
4137	4137	M	25	7	91423	25-34	executive/managerial
4138	4138	M	56	14	40207	56+	sales/marketing
4139	4139	M	25	0	32112	25-34	other or not specified
4140	4140	M	35	17	95014	35-44	technician/engineer
4141	4141	M	56	7	01040	56+	executive/managerial
4142	4142	F	25	5	60441	25-34	customer service
4143	4143	M	18	4	02451	18-24	college/grad student
4144	4144	F	50	1	78681	50-55	academic/educator
4145	4145	M	35	17	44301	35-44	technician/engineer
4146	4146	F	50	7	02889	50-55	executive/managerial
4147	4147	F	35	7	55021	35-44	executive/managerial
4148	4148	M	35	1	32792	35-44	academic/educator
4149	4149	M	25	0	29672	25-34	other or not specified
4150	4150	M	45	20	43201	45-49	writer
4151	4151	M	25	14	74114	25-34	sales/marketing
4152	4152	M	50	17	16801	50-55	technician/engineer
4153	4153	M	25	1	29440	25-34	academic/educator
4154	4154	M	50	17	85712	50-55	technician/engineer
4155	4155	M	56	20	95123	56+	writer
4156	4156	M	50	18	97321	50-55	tradesman/craftsman
4157	4157	F	1	10	90039	Under 18	K-12 student
4158	4158	F	50	9	01450	50-55	homemaker
4159	4159	M	35	20	10027	35-44	writer
4160	4160	M	45	0	90404	45-49	other or not specified
4161	4161	F	25	14	23221	25-34	sales/marketing
4162	4162	M	56	7	08901	56+	executive/managerial
4163	4163	M	35	1	50677	35-44	academic/educator
4164	4164	F	25	14	94114	25-34	sales/marketing
4165	4165	F	25	7	75240	25-34	executive/managerial
4166	4166	M	25	20	22032	25-34	writer
4167	4167	F	45	6	37766	45-49	doctor/health care
4168	4168	M	50	0	66048	50-55	other or not specified
4169	4169	M	45	7	53713	45-49	executive/managerial
4170	4170	M	56	16	79705	56+	self-employed
4171	4171	M	35	7	19901	35-44	executive/managerial
4172	4172	F	18	11	29063	18-24	lawyer
4173	4173	F	35	3	20110	35-44	clerical/admin
4174	4174	M	35	0	66204	35-44	other or not specified
4175	4175	M	45	7	19008	45-49	executive/managerial
4176	4176	M	35	17	90680	35-44	technician/engineer
4177	4177	F	50	16	08033	50-55	self-employed
4178	4178	F	35	20	94949	35-44	writer
4179	4179	M	56	13	13502	56+	retired
4180	4180	F	25	7	33177	25-34	executive/managerial
4181	4181	M	25	18	80903	25-34	tradesman/craftsman
4182	4182	M	25	1	91730	25-34	academic/educator
4183	4183	M	50	7	32114	50-55	executive/managerial
4184	4184	M	25	14	90274	25-34	sales/marketing
4185	4185	M	25	7	33308	25-34	executive/managerial
4186	4186	F	56	20	63026	56+	writer
4187	4187	M	50	7	74137	50-55	executive/managerial
4188	4188	M	35	14	91364	35-44	sales/marketing
4189	4189	M	45	17	89108	45-49	technician/engineer
4190	4190	F	45	15	55446	45-49	scientist
4191	4191	M	35	17	77521	35-44	technician/engineer
4192	4192	M	56	13	93907	56+	retired
4193	4193	M	18	4	60637	18-24	college/grad student
4194	4194	F	56	13	95050	56+	retired
4195	4195	M	35	14	14221	35-44	sales/marketing
4196	4196	F	45	1	18042	45-49	academic/educator
4197	4197	M	18	4	80631	18-24	college/grad student
4198	4198	F	25	9	32712	25-34	homemaker
4199	4199	M	45	7	10543	45-49	executive/managerial
4200	4200	F	25	0	65550	25-34	other or not specified
4201	4201	M	25	7	21234	25-34	executive/managerial
4202	4202	M	25	18	58270	25-34	tradesman/craftsman
4203	4203	M	35	7	06905	35-44	executive/managerial
4204	4204	F	25	15	87801	25-34	scientist
4205	4205	F	35	1	22947	35-44	academic/educator
4206	4206	M	35	1	90731	35-44	academic/educator
4207	4207	F	35	0	90403	35-44	other or not specified
4208	4208	M	56	0	37363	56+	other or not specified
4209	4209	M	25	17	85710	25-34	technician/engineer
4210	4210	M	45	5	77662	45-49	customer service
4211	4211	M	56	18	56716	56+	tradesman/craftsman
4212	4212	M	35	7	63125	35-44	executive/managerial
4213	4213	F	25	0	20121	25-34	other or not specified
4214	4214	M	25	7	77006	25-34	executive/managerial
4215	4215	M	25	17	01752	25-34	technician/engineer
4216	4216	M	18	4	18042	18-24	college/grad student
4217	4217	M	50	17	23233	50-55	technician/engineer
4218	4218	M	35	17	95125	35-44	technician/engineer
4219	4219	M	35	0	97225	35-44	other or not specified
4220	4220	M	35	4	53818	35-44	college/grad student
4221	4221	F	45	17	55976	45-49	technician/engineer
4222	4222	F	35	17	60148	35-44	technician/engineer
4223	4223	F	45	1	48198	45-49	academic/educator
4224	4224	F	25	3	48197	25-34	clerical/admin
4225	4225	F	35	6	76021	35-44	doctor/health care
4226	4226	M	25	19	11414-2520	25-34	unemployed
4227	4227	M	50	18	20706	50-55	tradesman/craftsman
4228	4228	M	35	17	94010	35-44	technician/engineer
4229	4229	M	56	13	34235	56+	retired
4230	4230	F	50	18	20706	50-55	tradesman/craftsman
4231	4231	F	35	20	75287	35-44	writer
4232	4232	M	35	4	37917	35-44	college/grad student
4233	4233	F	45	3	48130	45-49	clerical/admin
4234	4234	M	50	2	90029	50-55	artist
4235	4235	F	25	3	07960	25-34	clerical/admin
4236	4236	M	25	14	77450	25-34	sales/marketing
4237	4237	M	35	16	44691	35-44	self-employed
4238	4238	M	50	7	52402	50-55	executive/managerial
4239	4239	M	35	17	55330	35-44	technician/engineer
4240	4240	M	35	7	11767	35-44	executive/managerial
4241	4241	M	50	7	78704	50-55	executive/managerial
4242	4242	M	56	7	32137	56+	executive/managerial
4243	4243	M	35	17	48146	35-44	technician/engineer
4244	4244	M	50	12	44286	50-55	programmer
4245	4245	F	35	7	48034	35-44	executive/managerial
4246	4246	M	25	4	82601	25-34	college/grad student
4247	4247	M	25	4	26508	25-34	college/grad student
4248	4248	F	18	17	65203	18-24	technician/engineer
4249	4249	F	50	0	33313	50-55	other or not specified
4250	4250	M	45	7	60139	45-49	executive/managerial
4251	4251	F	35	3	28262	35-44	clerical/admin
4252	4252	M	45	11	03301	45-49	lawyer
4253	4253	M	25	17	38654	25-34	technician/engineer
4254	4254	M	50	12	13041	50-55	programmer
4255	4255	F	1	2	78945	Under 18	artist
4256	4256	M	50	16	38122	50-55	self-employed
4257	4257	M	25	17	19711	25-34	technician/engineer
4258	4258	M	35	17	45380	35-44	technician/engineer
4259	4259	M	25	16	59079	25-34	self-employed
4260	4260	F	35	6	07950	35-44	doctor/health care
4261	4261	F	35	6	06512	35-44	doctor/health care
4262	4262	M	25	7	40205	25-34	executive/managerial
4263	4263	M	45	1	60102	45-49	academic/educator
4264	4264	M	25	12	03060	25-34	programmer
4265	4265	M	56	13	78681	56+	retired
4266	4266	M	35	7	02171	35-44	executive/managerial
4267	4267	F	45	20	04046	45-49	writer
4268	4268	M	35	18	27603	35-44	tradesman/craftsman
4269	4269	M	45	7	13211	45-49	executive/managerial
4270	4270	M	35	7	83405	35-44	executive/managerial
4271	4271	M	45	17	37923	45-49	technician/engineer
4272	4272	M	45	13	30030	45-49	retired
4273	4273	F	45	1	04258	45-49	academic/educator
4274	4274	F	45	16	14468	45-49	self-employed
4275	4275	F	45	0	96821	45-49	other or not specified
